273.666666666667	190.666666666667	33.0050501186308	30.8922859842604
992.666666666667	796.333333333333	53.5288084430555	277.752287719351
978.666666666667	819.666666666667	46.4901423242964	373.716916038508
46.6666666666667	63	14.8436293854749	5.56776436283002
73.3333333333333	96.6666666666667	10.2632028788938	19.8578280114753
88	118	16.8226038412607	20.2977831301844
234.333333333333	253.333333333333	13.0511813003013	16.9213868619961
31	36.6666666666667	6.08276253029822	4.93288286231625
75.3333333333333	121.666666666667	10.1159939369957	20.0083315979452
1630	2189.33333333333	134.279559129452	510.188527245893
882.666666666667	786	84.3879928267839	184.789068940779
368.333333333333	337	44.5009363197375	109.119200876839
386.666666666667	324.666666666667	33.5310801098523	81.7149517122377
372.333333333333	393.666666666667	58.045958802774	49.5614097189873
110.333333333333	115.666666666667	32.7159492195066	21.221058723196
145.666666666667	106.333333333333	23.9652526240249	26.0256283945908
426.666666666667	386	30.1385688667085	80.3181175078201
442.333333333333	409.666666666667	30.8598984660244	107.676986089569
450	531	6.2449979983984	143.899270324766
332.333333333333	369.666666666667	33.8575447032612	91.0842101208181
530.666666666667	615.333333333333	40.4145188432738	135.300899233277
598.666666666667	704	33.946035605551	173.008670302965
138.666666666667	149.666666666667	18.9032625050104	17.6162803489651
105	103.333333333333	12.1655250605964	27.7548794508882
127	167	7.93725393319377	30.4466746952767
245.333333333333	256.666666666667	36.1155552820849	19.399312702602
214.333333333333	208	33.6501609703926	29.5127091267474
218.333333333333	195.666666666667	24.0901086202062	25.5016339345802
226.666666666667	244.333333333333	66.4253967495365	119.18193375396
1671.66666666667	1567	92.0289809425995	379.283535102699
13	28.3333333333333	2.64575131106459	15.0443787951957
231.333333333333	272	13.6137185711081	67.014923711066
376	394.333333333333	19.672315572906	91.7405762644498
258	307	5.56776436283002	87.9829528942965
587.666666666667	530.333333333333	39.272551907577	12.6622799421484
72	101.333333333333	10.816653826392	17.7857620959388
113	114.333333333333	23.0651251893416	17.0098010962308
126	139.666666666667	13.7477270848675	32.5627599157893
54.3333333333333	87.6666666666667	15.6950098226581	40.2036482589992
33.6666666666667	34	7.37111479583199	17.7763888346312
53.6666666666667	62	6.65832811847939	19.6977156035922
585.333333333333	732.333333333333	21.1266025033211	55.075705472861
103.666666666667	70.3333333333333	29.022979401387	6.65832811847939
44.6666666666667	31.6666666666667	17.0098010962308	5.85946527708232
101.333333333333	216	19.8578280114753	51.3906606301184
61	100.666666666667	17.6918060129541	31.9426569548204
80	119	26.6270539113887	31.4801524773944
104.666666666667	164.333333333333	26.9505720409295	43.1547602627257
115.333333333333	185.333333333333	22.722969289539	46.306946923041
146.666666666667	189.666666666667	32.5627599157893	34.5012077083301
237.666666666667	338	42.0634441449263	91.700599779936
541.666666666667	701.666666666667	64.0806783151781	81.7700026497085
260	324.333333333333	42.4381903478459	64.9409988630706
301.666666666667	392	26.0832002126528	23.388031127053
2954	2881.66666666667	370.671013163965	293.895106004393
